,1FUE-TOTPA-FLOW,1FWS-FWFLW-A,1FWS-STMFLW-A,1JT66801S,1LDC-GROSS-MW,1TCMVACPT2,5C0002FLOW,BA1003,BA1503,BA1T,BA2003,BA2004,BAROMETRIC-PRESS,C19,CW313,CW316,CW317-COND,DGS3,FW401,FW413,FW451,FW452,FW468,S11,S202,S212,S302,S312,S412,S422,S423,S502,S602,S613,S631,S633,S831,S833,S839C,BA2007,BA2051,BA2052,BA2053,BA2054,BA2503,BA2504,BA2507,BA2551,BA2552,BA2553,BA2554,BF2001,BF2002,BF2003,BF2501,BF2502,BF2503,BG3506A,BG3506B,C105,C205,C305,C411,CW119,CW129,D207,D607,FW402,FW606,FW611,PERFTEST-D508,PERFTEST-D608,PERFTEST-FW503,PERFTEST-FW603,PERFTEST-FW608,PERFTEST-S501,S105,BG3502,BG3503,BG3505,C51,CW213A,CW216A,FW4537-VACA,FW4537-VACB,FW4537-VACC,FW463,FW464,FW711,FW712,PERFTEST-S633,S614,S634,S640,S801,S804,S811,S834,num_mills
3/5/2020 11:30,321.0177,671.169434,617.351929,102.154541,102.259224,0.707703,0.733945,1.748679,1.417847,1017.293457,0.618286,568.481445,23.600586,75.781212,52.006954,67.488731,4130.706543,54.47937,276.834106,182.958984,1467.853394,284.380585,1595.825195,0.716858,199.660706,-1.923218,436.633759,11.271973,39.541626,39.221191,576.832458,724.335632,579.102173,208.978271,928.338623,191.949463,951.531982,1371.276978,678.100586,199.111938,-1.748291,626.00708,-3.067657,276.586914,0.612182,568.786621,201.316818,-1.791321,645.53833,-3.238861,291.357391,31.987,142.892456,574.737549,31.994629,142.037964,579.01001,5.104981,5.199585,137.16629,164.434479,227.55072,280.605438,20.433044,37.110897,142.967529,318.499329,53.118896,394.256561,1443.603516,291.481659,320.664032,282.606873,310.590698,391.159363,63.816284,-9.024149,-0.565613,-0.751709,-1.001434,283.566284,58.472366,68.351082,0.373535,0.378112,0.371246,0.190523,216.565567,495.567841,493.9599,186.383041,625.616455,927.270508,189.648438,1404.23584,586.965027,764.144897,947.106934,2
3/2/2020 15:40,314.658875,675.459412,616.435242,102.154541,102.03228,0.696258,0.398253,1.449615,1.25,978.569214,0.435181,570.007324,23.151367,75.142792,52.662937,65.765991,4198.60791,54.448698,276.353455,183.203125,1467.853394,283.822601,1594.604492,0.671082,197.024155,-1.724854,435.333252,11.271973,39.862061,39.564514,576.081238,722.385376,582.723877,208.154297,926.812744,190.667725,955.957031,1372.192505,676.574646,198.867798,-1.675049,628.295898,-3.062469,279.516602,0.397033,575.805664,202.972412,-1.771179,651.33667,-3.199951,296.118195,31.712341,144.281006,575.958252,31.262207,144.067398,584.04541,4.683838,4.403077,137.37822,163.941284,227.067093,279.807861,20.288084,38.644409,142.68158,318.499329,53.668213,394.104004,1441.772461,290.988281,320.498779,282.114227,310.260712,390.992096,63.453194,-8.669321,-0.716675,-0.697388,-1.026611,285.488892,56.827,66.715477,0.357513,0.36438,0.362091,0.068453,210.579346,494.49588,491.547516,185.772705,629.324341,925.363159,188.671875,1403.32019,586.820618,765.060425,951.68457,2
3/8/2020 3:40,314.672363,688.571777,622.824768,102.062988,102.013329,0.696258,0.520323,1.293182,1.338501,996.837158,0.300903,566.650391,23.273438,73.779465,54.28223,65.046356,4108.581055,51.989172,276.673889,182.592773,1468.312012,284.679688,1595.214844,0.652771,197.528229,-1.764526,431.000916,11.345215,40.068054,39.564514,571.566711,716.179626,579.002991,208.703613,924.066162,191.674805,948.022461,1371.276978,678.863525,200.553894,-1.671387,624.633789,-3.033936,278.78418,0.278015,573.974609,202.384949,-1.813293,648.590088,-3.142883,294.042969,32.055664,142.465195,572.753906,30.987549,141.931152,584.197998,4.766236,5.022583,136.721802,163.748215,227.038986,279.460968,20.341492,37.400818,142.321045,318.79715,53.729248,394.40918,1443.145752,291.3172,320.333496,282.442657,310.42569,391.159363,63.747746,-8.789133,-0.751007,-0.785889,-1.089172,284.024048,55.539993,65.263077,0.362091,0.368958,0.36438,0.190523,247.384857,493.13501,489.381866,186.535629,622.045898,921.472168,189.404297,1403.32019,587.037231,756.820679,943.75,2
3/4/2020 14:50,310.697449,683.758118,623.975525,102.062988,102.296059,0.714569,0.764464,1.632121,1.57959,1004.136475,0.731201,570.3125,23.380859,76.303886,52.150452,68.530235,4141.387695,54.732396,276.567078,183.508301,1466.477539,284.831024,1595.214844,0.71228,188.404709,-1.831665,423.403748,11.381836,40.090942,39.587402,564.009705,707.715942,570.330872,210.076904,917.047119,192.315674,946.496582,1372.192505,681.915222,203.887939,-1.708923,630.279541,-3.116943,281.713867,0.545043,571.838379,204.536423,-1.753784,649.200439,-3.220703,292.944336,31.758118,147.69899,576.11084,31.8573,145.776367,579.925537,4.677735,5.358277,137.257782,164.031784,227.111465,279.975433,20.24231,36.95068,143.353073,319.424103,52.813721,393.951385,1443.603516,291.3172,319.507233,282.442657,310.42569,391.159363,63.973698,-8.773005,-0.559662,-0.845093,-0.983124,285.397339,59.259907,69.520981,0.387268,0.391846,0.387268,0.129486,195.33316,494.92868,493.052643,187.145996,619.299316,914.300537,190.014648,1404.23584,587.181641,765.975952,941.308594,2
3/5/2020 11:40,321.0177,683.685303,617.351929,102.062988,102.068893,0.707703,0.733945,1.748679,1.417847,1012.329407,0.618286,567.565918,23.600586,75.86689,52.006954,67.488731,4212.34082,54.533994,276.834106,182.714844,1467.394775,284.380585,1593.383789,0.716858,198.767181,-1.923218,436.633759,11.149902,39.541626,39.221191,577.671204,724.379517,579.102173,209.069824,927.728271,191.949463,950.616516,1370.361328,677.337646,200.057983,-1.722656,626.00708,-3.067657,276.586914,0.612182,568.786621,201.316818,-1.791321,645.53833,-3.238861,291.357391,31.987,142.892456,573.822021,31.925964,142.037964,579.01001,5.065308,5.291138,137.16629,164.434479,227.55072,280.605438,20.433044,37.110897,142.967529,318.499329,55.102539,394.256561,1441.772461,291.481659,320.00296,282.606873,310.590698,391.159363,63.823692,-9.024149,-0.565613,-0.750488,-1.001434,284.161377,58.472366,68.351082,0.378112,0.378112,0.380402,0.190523,215.352936,495.567841,493.9599,186.230453,625.341797,927.041626,189.526367,1402.404907,586.965027,764.144897,946.343994,2
3/4/2020 15:00,310.697449,687.005798,623.975525,102.062988,102.047188,0.712281,0.764464,1.632121,1.57959,987.792969,0.731201,571.228027,23.380859,77.036156,52.150452,68.530235,4107.055664,54.807018,276.567078,183.569336,1468.77063,284.591919,1594.604492,0.716858,189.382599,-1.831665,426.249634,11.296387,40.090942,39.587402,566.552185,709.710205,572.23822,209.161377,920.098877,191.491699,948.632813,1372.192505,679.626526,203.887939,-1.708923,631.195068,-3.116943,281.713867,0.545043,571.838379,204.536423,-1.753784,650.115967,-3.220703,292.944336,31.781006,147.69899,577.026367,31.338501,146.737686,580.841064,4.699098,5.303345,137.257782,164.981094,227.111465,280.816895,20.24231,36.95068,143.353073,319.424103,52.478027,393.951385,1443.145752,291.3172,319.837708,282.442657,310.260712,390.992096,63.632542,-8.773005,-0.559662,-0.826172,-0.983124,286.495972,59.259907,69.740295,0.387268,0.391846,0.387268,0.129486,195.621902,494.92868,493.052643,186.230453,621.221924,917.276001,189.038086,1403.32019,586.965027,766.891479,943.75,2
3/8/2020 2:40,314.924622,679.625488,620.38678,102.062988,101.709267,0.705414,0.550839,1.084605,1.17981,986.178528,0.52063,566.040039,23.283203,74.722816,55.197502,65.994476,4134.521484,55.136424,276.887512,183.447266,1467.394775,284.679688,1594.604492,0.684814,198.503342,-1.651611,431.000916,11.442871,39.816284,39.701843,568.467346,717.220642,577.059265,208.978271,913.995361,191.491699,943.444824,1369.445801,679.626526,201.477051,-1.714417,619.140625,-3.093597,280.737305,0.560302,573.059082,205.177307,-1.788574,644.927979,-3.103973,297.094727,32.078552,143.212906,571.838379,31.735229,143.212906,583.740234,4.784546,4.723512,136.638672,163.172684,225.990891,278.98233,20.379639,37.492367,142.569778,318.79715,52.386475,394.40918,1441.772461,291.481659,319.34198,282.606873,310.42569,390.992096,63.869152,-8.784525,-0.735901,-0.751709,-1.062469,286.450195,56.363525,67.072784,0.371246,0.373535,0.371246,0.190523,255.802429,488.845581,487.236542,186.535629,618.475342,912.774658,189.038086,1402.404907,586.820618,753.158569,939.324951,2
3/5/2020 12:20,317.812927,670.399109,617.351929,102.062988,102.041168,0.709991,0.733945,1.601448,1.515503,1016.342712,0.712891,567.565918,23.600586,76.513702,52.141685,68.224716,4113.921875,54.570114,276.780701,183.14209,1469.687866,284.822998,1596.435547,0.726013,198.767181,-1.917114,436.677307,11.19873,39.953613,39.472961,576.558167,723.382446,578.191956,208.062744,926.812744,191.033936,949.700928,1370.361328,676.574646,200.057983,-1.722656,626.922607,-3.101379,277.563477,0.575561,569.702148,202.239975,-1.794983,646.30127,-3.241455,291.723633,31.781006,144.815063,573.822021,31.750488,142.999268,579.01001,5.19043,5.260621,137.544403,164.890625,227.998077,280.808838,20.585632,37.934875,143.013168,319.416077,54.644775,394.256561,1443.603516,291.3172,320.829315,282.606873,310.42569,390.992096,63.785645,-8.959635,-0.578888,-0.785278,-0.966339,285.122681,58.429085,69.172562,0.378112,0.378112,0.380402,0.190523,211.676254,495.567841,493.9599,186.077866,624.517822,925.897217,189.526367,1404.23584,586.965027,764.144897,945.275879,2
3/2/2020 10:30,409.631805,682.030457,630.691406,102.062988,102.145729,0.696258,0.619503,1.168956,1.17981,1011.038086,0.31311,579.467834,23.244141,73.800705,50.742069,64.809036,4205.474609,54.87933,276.460266,183.508301,1466.936157,284.053711,1594.604492,0.661926,192.416031,-1.917114,422.000366,11.271973,39.335632,39.10675,560.772217,708.936218,571.781067,208.612061,912.164307,192.315674,944.970703,1369.445801,680.389343,211.212143,-1.752869,628.143311,-3.111755,302.099609,0.168151,579.772949,212.104797,-1.795898,646.30127,-3.267395,314.306641,32.032776,138.94043,586.334229,31.399536,137.124619,591.217041,4.348145,5.321656,136.825485,164.343979,227.220154,280.198608,20.387266,37.606812,143.50209,319.76123,53.759766,394.40918,1442.230225,291.15274,320.00296,281.950012,310.095734,390.992096,63.461288,-8.844431,-0.665863,-0.817627,-1.006775,286.083984,55.431396,65.629211,0.348358,0.355225,0.348358,0.190523,248.118713,494.599091,489.237793,186.535629,618.063354,909.112549,189.282227,1402.404907,586.892822,758.651733,939.935303,3
3/5/2020 12:40,317.812927,680.411621,619.335876,102.062988,102.073685,0.709991,0.833128,1.601448,1.515503,1004.643616,0.712891,568.481445,23.571289,76.256737,52.141685,68.224716,4161.224121,54.4758,276.780701,183.630371,1466.936157,284.344757,1593.994141,0.721436,197.836884,-1.917114,436.677307,11.186523,39.953613,39.472961,576.319702,723.382446,578.350891,208.154297,926.507629,191.033936,949.395813,1368.530273,675.048767,200.958252,-1.745544,627.838135,-3.101379,277.563477,0.575561,569.702148,203.140259,-1.794983,647.216797,-3.241455,291.723633,31.781006,144.815063,574.584961,31.750488,143.960571,579.162598,5.181275,5.254517,137.544403,164.890625,227.998077,280.808838,20.585632,37.934875,143.013168,319.416077,55.163574,394.256561,1440.856934,291.481659,320.498779,282.606873,310.590698,391.159363,63.797901,-8.959635,-0.578888,-0.831055,-0.966339,284.069824,58.429085,69.172562,0.38269,0.389556,0.384979,0.190523,209.490295,496.186127,494.578278,186.230453,623.968506,925.668335,188.671875,1402.404907,586.965027,765.060425,944.970703,2
3/4/2020 15:20,313.286255,672.956299,620.051086,102.062988,102.079422,0.712281,0.764464,1.607583,1.57959,993.691284,0.731201,571.228027,23.380859,76.950531,52.980076,68.663628,4134.521484,54.81996,276.673889,183.081055,1467.853394,284.352814,1595.214844,0.730591,192.929031,-1.831665,430.641144,11.345215,39.907837,39.518738,570.366577,714.739807,575.540894,209.25293,923.455811,191.491699,949.54834,1370.361328,676.574646,203.887939,-1.708923,631.195068,-3.116943,281.713867,0.554198,572.753906,205.444351,-1.753784,651.031494,-3.220703,293.920898,31.781006,147.69899,577.026367,31.338501,146.737686,580.841064,4.711304,5.382691,137.257782,164.981094,228.006195,280.816895,20.417786,37.446594,143.353073,319.424103,53.759766,393.951385,1441.772461,291.3172,320.00296,282.442657,310.42569,391.159363,63.846085,-8.720011,-0.684174,-0.785889,-1.04187,284.985352,59.259907,69.740295,0.387268,0.391846,0.387268,0.068453,193.425537,496.350861,494.475067,186.230453,623.419189,921.166992,189.038086,1402.404907,586.965027,767.807007,945.275879,2
3/7/2020 16:30,312.497498,682.821533,615.598083,102.062988,101.886375,0.739746,0.993345,1.218033,0.981445,973.022705,0.563354,569.091797,23.273438,79.791267,58.459667,72.634033,4097.137695,54.60078,276.620483,184.301758,1465.560303,284.093933,1589.72168,0.826721,202.985291,-1.608887,442.243958,11.418457,40.045166,39.472961,581.678528,729.16156,588.561401,208.612061,931.695557,190.393066,960.992432,1368.530273,676.574646,205.558777,-1.592651,625.549316,-3.028748,284.887695,0.325317,570.922852,207.702637,-1.753784,644.927979,-3.129913,298.07132,31.895447,145.776367,576.416016,31.216431,147.271729,580.078125,4.757081,4.653321,137.357651,164.1306,227.252716,279.397308,20.24231,37.423706,143.083908,318.13446,54.095459,394.40918,1439.483643,291.646118,321.159882,282.606873,310.42569,391.159363,63.664089,-8.528772,-0.620087,-0.779785,-1.002197,286.26709,63.170303,73.537659,0.449066,0.449066,0.446777,0.068453,203.68718,493.732666,493.46463,185.620117,634.130859,930.932617,188.671875,1400.57373,586.820618,762.313843,956.872559,2
3/6/2020 2:40,318.016174,680.416199,617.512695,102.062988,101.867043,0.691681,0.634762,1.517097,1.628418,1001.923401,0.792236,564.819336,23.59082,73.350502,51.629032,63.273636,4116.973633,54.505326,276.567078,182.287598,1467.853394,284.069794,1594.604492,0.620728,194.548157,-1.901855,430.633179,11.186523,40.022278,39.541626,571.991821,715.692993,578.438416,208.337402,927.575684,191.033936,948.327637,1370.361328,676.574646,198.684692,-1.777588,623.260498,-3.085815,276.586914,0.470275,568.17627,200.088501,-1.812378,644.470215,-3.225891,289.770508,31.8573,140.328979,570.922852,31.719971,140.542618,579.162598,4.940186,5.263672,136.223053,164.57019,227.60321,280.258606,20.227051,37.217709,142.026642,318.666077,51.928711,394.104004,1441.314697,290.988281,319.837708,282.278442,310.260712,390.992096,63.590641,-9.040277,-0.766113,-0.808472,-1.085358,285.580444,53.88731,64.529366,0.339203,0.346069,0.339203,0.190523,250.78157,493.320679,488.763153,186.230453,622.045898,925.134277,189.404297,1402.404907,586.892822,756.820679,943.75,2
3/6/2020 2:30,318.016174,687.710815,621.00061,102.062988,102.38588,0.69397,0.634762,1.517097,1.628418,995.982666,0.792236,563.903809,23.59082,73.350502,51.629032,63.273636,4161.987305,55.312704,276.727295,182.836914,1467.394775,284.069794,1595.825195,0.620728,193.571854,-1.901855,427.78717,11.296387,40.022278,39.541626,569.687073,713.69873,575.576599,209.25293,924.371338,191.949463,945.275879,1370.361328,680.389343,198.684692,-1.777588,622.344971,-3.085815,276.586914,0.470275,568.17627,200.088501,-1.812378,643.554688,-3.225891,289.770508,31.8573,141.290283,570.007324,31.719971,141.503891,579.162598,4.744874,5.141602,136.223053,164.57019,227.60321,280.258606,20.227051,37.217709,142.026642,318.666077,50.585938,394.104004,1441.772461,291.3172,319.011505,282.442657,310.42569,391.32663,63.90554,-9.040277,-0.766113,-0.726685,-1.085358,285.717773,55.149757,64.745239,0.348358,0.346069,0.339203,0.129486,252.064301,491.176208,487.690491,187.298599,619.848633,922.387695,190.380859,1402.404907,586.892822,754.989624,941.308594,2
3/6/2020 10:50,324.070007,677.022339,613.55603,102.062988,102.171906,0.712281,0.894162,1.636722,1.604004,1019.86438,0.581665,571.533203,23.581055,76.903397,53.492302,67.536125,4113.921875,57.78765,276.513672,184.057617,1468.312012,284.468353,1594.604492,0.730591,197.800354,-1.950684,436.483612,11.259766,39.541626,39.266968,577.237915,723.426331,583.403809,209.069824,927.423096,190.759277,958.703613,1371.276978,677.337646,196.960449,-1.708008,626.617432,-3.028748,277.929688,0.516051,575.195313,201.698303,-1.800476,648.590088,-3.161041,293.310516,31.918335,136.804199,577.331543,31.254578,141.183472,584.655762,5.162964,5.217896,137.423965,164.935852,227.397659,280.214722,20.394897,37.507629,142.4785,319.062927,54.156494,394.40918,1440.856934,291.15274,320.664032,282.278442,310.42569,391.32663,63.624226,-8.973459,-0.623291,-0.734009,-0.978546,286.541748,59.735668,69.607124,0.38269,0.391846,0.384979,0.068453,248.776657,496.00058,496.268524,185.772705,631.109619,926.889038,189.404297,1403.32019,586.892822,764.144897,953.820801,2
3/2/2020 12:30,315.978333,678.641052,619.143555,102.062988,102.166962,0.691681,0.688168,1.300851,1.30188,980.418335,0.6427,570.007324,23.229492,73.933708,50.268082,65.373787,4158.172363,51.9696,276.513672,182.653809,1466.936157,284.097565,1594.604492,0.652771,194.901886,-1.785889,433.032471,11.320801,39.610291,39.312744,574.721924,720.347351,583.475281,208.24585,926.660156,191.400146,955.957031,1370.361328,678.863525,198.280334,-1.658569,626.312256,-3.018372,279.638672,0.378723,571.228027,201.972977,-1.740967,646.30127,-3.137695,293.798828,31.22406,142.785645,575.653076,31.262207,142.037964,582.061768,4.412232,4.793702,136.705017,163.5672,226.942108,279.365082,20.402525,37.538147,142.801743,319.090607,52.111816,394.40918,1440.856934,291.15274,320.00296,282.114227,310.260712,391.159363,63.414768,-8.779917,-0.630157,-0.77063,-1.009827,287.091064,56.042664,66.02153,0.352935,0.357513,0.350647,0.129486,232.814499,494.145508,491.465088,186.077866,629.873657,925.363159,188.916016,1402.404907,586.820618,763.22937,952.142334,2
3/6/2020 1:00,314.446533,693.461548,621.773621,102.062988,101.836792,0.709991,0.588988,1.26711,1.356812,976.276001,0.31311,574.890137,23.59082,73.264702,52.198284,64.183968,4055.938721,54.872658,276.567078,183.508301,1466.477539,284.19339,1594.604492,0.625305,203.366394,-1.444092,438.1875,11.271973,39.793396,39.49585,573.068726,729.895203,566.039795,210.626221,899.6521,192.86499,923.760986,1368.530273,678.100586,206.962585,-1.686035,618.682861,-3.01059,292.333984,0.410766,574.890137,209.205627,-1.797729,638.977051,-3.039124,306.372101,31.681824,142.678833,580.078125,31.277466,142.465195,585.571289,5.056153,5.324708,136.223053,163.666016,227.038986,279.859802,20.204163,37.164303,143.067154,319.50351,53.424072,394.104004,1440.856934,291.481659,318.846283,282.114227,310.755707,391.159363,64.118401,-8.885904,-0.642517,-0.728516,-1.022034,284.939575,55.843449,65.607353,0.352935,0.373535,0.357513,0.190523,263.398315,484.82254,485.359039,187.298599,608.03833,904.763794,190.50293,1401.489258,586.892822,742.172241,923.150635,2
3/2/2020 13:40,315.779877,686.92981,622.537781,102.062988,101.826744,0.691681,0.619503,1.334591,1.12793,970.079529,0.380249,569.091797,23.180664,74.666962,51.224693,65.718552,4205.474609,54.878436,276.567078,183.14209,1467.853394,284.097565,1593.383789,0.657349,197.259781,-1.773682,435.799622,11.040039,39.541626,39.358521,576.832458,723.338562,581.566895,208.337402,927.728271,191.125488,954.278564,1369.445801,677.337646,198.097229,-1.652161,627.227783,-2.976868,279.150391,0.317687,573.059082,201.477051,-1.74646,649.963379,-3.132507,295.019562,32.215881,143.106079,575.653076,31.34613,142.785645,584.197998,4.714356,4.473268,137.24939,164.598846,227.953705,280.286407,20.631407,32.693478,141.97261,318.614349,53.45459,393.493652,1440.856934,291.15274,320.498779,282.278442,310.42569,390.992096,63.527554,-8.74766,-0.638855,-0.80481,-0.994568,285.809326,57.043587,66.973228,0.357513,0.362091,0.359802,0.190523,224.837463,493.073456,490.392761,185.772705,628.225708,926.049805,188.305664,1402.404907,586.820618,764.144897,950.158691,2
3/2/2020 15:50,314.658875,691.836731,616.435242,102.062988,102.259155,0.69397,0.398253,1.310052,1.25,978.010437,0.435181,570.007324,23.151367,75.057076,51.707176,65.765991,4178.008789,51.438174,276.460266,182.958984,1467.853394,283.663147,1594.604492,0.661926,197.024155,-1.724854,435.333252,11.015625,39.862061,39.564514,575.842773,722.385376,582.723877,209.069824,927.11792,191.674805,956.262207,1370.361328,679.626526,198.867798,-1.675049,628.295898,-3.062469,279.516602,0.397033,575.805664,203.32338,-1.771179,651.33667,-3.199951,296.118195,31.651306,144.281006,575.958252,31.262207,144.067398,584.655762,4.586182,4.473268,137.37822,163.941284,227.067093,279.807861,20.288084,38.644409,142.68158,319.336731,54.46167,394.104004,1441.772461,290.988281,320.168243,282.114227,310.42569,391.159363,63.587082,-8.669321,-0.716675,-0.781616,-1.026611,284.710693,57.177902,66.715477,0.357513,0.36438,0.362091,0.068453,210.381042,493.423859,491.547516,186.230453,629.324341,925.134277,189.648438,1403.32019,587.037231,765.060425,951.989807,2
3/6/2020 17:00,314.171906,704.509033,619.072937,102.062988,102.255196,0.723724,0.909421,1.437346,1.439209,1031.322998,0.487061,576.11084,23.429688,78.850616,57.026512,71.174179,4174.957031,54.787902,277.742004,183.081055,1461.432739,285.644104,1588.500977,0.753479,200.054855,-1.61499,438.440643,11.186523,41.00647,40.136719,578.25177,725.683899,586.80365,209.436035,929.101624,190.942383,955.194092,1365.783569,675.811707,201.835632,-1.6604,632.110596,-3.03653,281.958008,0.511474,581.604004,206.756592,-1.8078,656.829834,-3.251831,298.4375,31.117249,139.688126,580.078125,31.399536,145.028702,589.233398,5.574952,5.730591,137.735718,164.833328,228.103058,280.832977,20.249937,37.248226,144.409744,321.265442,54.278564,394.40918,1438.110352,293.126587,321.655792,283.756561,311.415741,391.995728,64.187462,-8.632456,-0.622375,-0.784058,-1.000671,283.978271,62.134235,72.765091,0.426178,0.435333,0.433044,0.007416,225.353943,495.526215,498.473389,186.230453,632.48291,929.559326,189.038086,1398.742676,586.676208,765.975952,953.21051,2
3/9/2020 17:20,297.785919,665.590027,609.083984,101.971436,101.879547,0.719147,0.871275,1.356063,1.292725,968.884399,0.209351,572.143555,23.390625,77.095848,46.553532,69.153717,4093.32251,55.186758,277.955627,184.301758,1464.184448,286.010406,1588.500977,0.735168,200.834061,-1.724854,449.558258,11.638184,40.434265,39.99939,588.795593,734.46106,585.781433,206.323242,936.578369,188.287354,963.28125,1370.361328,668.945251,214.019775,-1.598145,627.685547,-3.184387,293.188477,0.325317,579.467834,214.172363,-1.698853,653.167725,-3.155853,304.174835,31.529236,156.457535,580.688477,31.544495,154.855331,588.623047,4.937134,5.056153,136.945953,164.38092,227.981796,281.510437,20.524595,37.644958,143.29071,317.97934,54.248047,393.341034,1439.483643,292.633057,321.490479,284.085083,310.755707,390.490356,63.809021,-8.710794,-0.589417,-0.77002,-1.074677,286.129761,59.449989,69.366455,0.401001,0.405579,0.401001,0.129486,254.816895,488.61911,489.959808,184.094238,637.014771,935.43396,186.474609,1400.57373,586.748413,771.469116,959.313965,2
3/9/2020 2:40,313.481476,688.52948,617.122864,101.971436,102.160545,0.705414,0.627134,1.796223,0.987549,986.199707,0.166626,578.552246,23.361328,75.905403,57.732109,67.957832,4124.603516,51.71679,277.368164,182.714844,1465.101685,285.38089,1596.435547,0.730591,206.682892,-1.300659,442.291107,11.088867,40.022278,39.656067,583.475281,728.567017,597.518616,207.147217,935.205078,190.209961,961.450195,1368.530273,673.52301,205.718994,-1.720825,627.380371,-3.241455,291.235352,0.273437,583.129883,205.665588,-1.764771,651.33667,-3.137695,303.198242,31.140137,139.367676,584.655762,30.926514,138.726822,594.268799,4.631958,4.952394,136.123138,163.320526,227.264526,279.604401,20.623779,37.843319,142.884644,319.495483,54.125977,394.561768,1439.483643,291.975098,321.821075,282.935333,310.42569,391.159363,63.500549,-8.987284,-0.685547,-0.802368,-1.082306,284.298706,58.381439,68.647888,0.401001,0.410156,0.398712,0.373627,258.508942,492.001282,490.928955,185.00975,636.328125,934.442139,188.427734,1401.489258,586.820618,757.736206,958.551025,2
3/2/2020 12:20,315.978333,678.720703,619.143555,101.971436,101.997009,0.691681,0.764464,1.300851,1.30188,970.393127,0.6427,570.007324,23.229492,74.019478,49.959198,65.373787,4151.306152,54.928812,276.353455,183.508301,1467.394775,284.097565,1593.994141,0.657349,193.92569,-1.785889,432.083771,11.19873,39.610291,39.312744,573.688538,719.350281,582.23877,208.24585,926.660156,190.484619,955.651855,1370.361328,677.337646,198.280334,-1.658569,625.396729,-3.018372,279.638672,0.378723,571.228027,201.972977,-1.740967,645.385742,-3.083221,293.798828,31.22406,142.785645,576.568604,31.262207,142.037964,582.061768,4.3573,4.763184,136.705017,163.5672,226.942108,279.365082,20.402525,37.538147,142.801743,319.090607,51.715088,394.40918,1441.314697,290.988281,320.333496,282.114227,310.095734,390.992096,63.414238,-8.779917,-0.630157,-0.749878,-1.01059,285.076904,56.042664,66.02153,0.352935,0.357513,0.350647,0.190523,234.021805,494.145508,490.392761,185.620117,628.775024,924.447632,188.916016,1403.32019,586.892822,763.22937,951.531982,2
3/6/2020 3:00,318.016174,683.568542,617.512695,101.971436,102.219749,0.691681,0.634762,1.517097,1.628418,995.385132,0.413818,564.819336,23.59082,72.445015,52.06356,63.101013,4188.689941,54.86307,276.727295,182.897949,1465.560303,284.308929,1595.214844,0.61615,197.475281,-1.901855,433.479279,11.174316,40.022278,39.541626,575.568604,720.678467,581.539185,209.25293,929.406738,191.949463,950.769043,1370.361328,676.574646,198.684692,-1.777588,625.091553,-3.085815,276.586914,0.470275,569.091797,200.088501,-1.812378,645.385742,-3.225891,289.770508,31.880188,140.328979,571.838379,31.719971,140.542618,579.162598,4.866944,5.291138,136.223053,163.785172,227.76442,280.418121,20.227051,37.217709,142.524139,318.666077,55.621338,394.104004,1441.314697,291.15274,320.498779,282.278442,310.42569,391.159363,63.737461,-9.040277,-0.766113,-0.776123,-1.085358,285.580444,53.887306,63.70549,0.339203,0.346069,0.339203,0.129486,248.37558,494.3927,489.835693,186.230453,625.067139,927.880859,189.282227,1402.404907,586.892822,757.736206,946.496582,2
3/2/2020 10:40,409.631805,693.464417,630.691406,101.971436,102.120415,0.69397,0.619503,1.168956,1.17981,1001.179565,0.31311,579.467834,23.229492,73.629143,50.742069,64.809036,4165.039063,51.377688,276.40686,182.653809,1468.312012,284.053711,1597.045898,0.657349,191.439087,-1.785889,422.949005,11.259766,39.335632,39.10675,563.791077,709.93335,575.640015,208.612061,916.741943,191.400146,948.632813,1369.445801,680.389343,211.212143,-1.752869,629.058838,-3.080627,302.099609,0.168151,579.772949,212.104797,-1.798645,647.216797,-3.267395,313.330109,32.032776,139.901733,586.334229,31.399536,137.124619,591.217041,4.067384,5.193482,136.825485,164.343979,227.220154,280.198608,20.387266,37.606812,142.590302,318.808807,53.302002,394.40918,1443.603516,290.988281,320.00296,281.950012,310.095734,390.992096,63.490181,-8.844431,-0.665863,-0.751709,-1.006775,284.802246,55.431396,65.629211,0.348358,0.355225,0.348358,0.190523,246.915192,495.671021,490.310303,186.535629,621.633911,913.919067,189.038086,1404.23584,587.109436,760.482788,943.902588,3
3/4/2020 12:50,316.323975,672.080872,621.262573,101.971436,101.904839,0.700836,0.817869,1.693467,1.512451,1002.485962,0.670166,573.059082,23.410156,76.171074,51.272552,67.402634,4171.905273,57.899778,276.673889,183.02002,1466.477539,284.743286,1593.994141,0.689392,198.604706,-1.849976,438.215057,11.149902,39.953613,39.518738,579.658691,726.373596,583.359985,207.788086,931.542969,190.484619,958.551025,1369.445801,675.811707,202.583313,-1.742798,631.958008,-3.148071,281.103516,0.53894,576.416016,203.643784,-1.788574,652.862549,-3.158447,293.310516,31.903076,144.815063,579.772949,31.788635,143.85376,585.571289,4.897461,5.471192,137.212036,164.561905,227.756287,280.286407,20.509336,37.736507,143.17894,318.896179,53.637695,393.798828,1441.772461,291.3172,320.498779,282.606873,310.42569,390.992096,63.556297,-8.855951,-0.572021,-0.751099,-0.999908,283.74939,58.342529,68.179123,0.373535,0.378112,0.375824,0.190523,205.357574,496.371674,497.175476,185.314926,631.384277,930.093384,187.939453,1402.404907,586.965027,773.300171,953.820801,2
