,st_power (MW),gt_power (MW),gross_power (MW),ngcc_net_power (MW),lhv_efficiency (%),hhv_efficiency (%),combustor_temperature (K),fuel_flow (kg/s),st_throttle_delta_pressure (bar),st_condenser_pressure (bar),st_throttle_inlet_temperature (K),st_throttle_outlet_temperature (K),fuel_cost_rate (USD_2018/h),other_variable_cost_rate (USD_2018/h),total_variable_cost_rate (USD_2018/h),cell_potential (V),soec_makeup_water (kg/s),variable_makeup_water_cost (USD_2018/h),soec_current (MA),soec_current_density (A/m**2),soec_power (MW),sweep_compressor_power (MW),sweep_turbine_power (MW),h2_mass_production (kg/s),soec_power_per_h2 (MJ/kg),feed_heater_power (MW),sweep_heater_power (MW),total_electric_power (MW),bop_power (MW),total_electric_power_per_h2 (kWh/kg),pump_power (MW),total_compressor_power (MW),Number_of_cells (cells),estimated_number_of_cells (cells),current_density (A/m**2),water_utilization (%),water_utilization_overall (%),net_power (MW),sweep_out_frac (%),steam_out_frac (%),heater_1_frac (%),sweep_inlet_flow (mol/s),sweep_trim_temperature (K),steam_trim_temperature (K)
319,176.93668630603196,372.0,548.9366863060319,508.77048541400643,49.70393184183918,44.85708571577073,1615.1639625899077,21.6864849690833,-42.36949146405531,0.05912702448894114,861.3288291445756,846.3672177483294,17105.670925246806,3044.8094246939318,20150.48034994074,1.2828529467220038,30.71987443043234,103.42521564242517,-263.2418903020982,-4399.901115643182,348.1449842007394,11.754611841602507,-14.400357057464833,2.7501364154968004,126.59189640156394,0.21651395376863541,7.99658310459024,367.3988911039671,19.253906903227744,37.10915827804269,0.01917650764630969,13.667378553084891,1087993.7247508846,1087993.7247508846,-4399.901115643182,77.41940366829826,79.99908136924047,141.37159431003903,94.95654871302223,85.71944643459717,30.008877499070667,3109.094227394183,964.8168462337571,900.0304096113657
320,178.0214431175512,372.0,550.0214431175511,509.84641610250003,49.81090655214309,44.95362885776584,1615.1677848519266,21.68567407686438,-41.00409096732923,0.060804396939095444,861.2619873788143,846.796520480263,17105.03131696209,3044.6955744192524,20149.726891381342,1.2765364228129152,27.92719917263618,94.02305999849767,-239.3108093655438,-3999.9101051301645,314.9370768329431,10.995033080152952,-13.271155340365178,2.5001240140879992,125.96858198165282,0.20627164364820189,7.996474383053312,333.18709569951517,18.25001886657208,37.018952062425754,0.01743321411312633,12.30596188596969,1087993.7247508846,1087993.7247508846,-3999.910105130165,78.25690595958936,79.9989650695731,176.65932040298472,94.94464284440794,89.98485654753661,30.009934695890333,2826.457612642343,971.5615676315181,900.0370259055119
321,179.19483248063486,372.0,551.1948324806349,511.0100543294807,49.92571775896449,45.05724432548994,1615.170207499706,21.685184886404187,-39.458472705639885,0.06267999709484104,861.1944506448621,847.289831900115,17104.645457702565,3044.6268914710563,20149.27234917362,1.2900352667896555,25.13434092708506,84.62028828603582,-215.37972842898978,-3599.9190946171543,286.44066538657256,19.421502736342,-22.089259815384388,2.2501116126792016,127.30064756454837,7.9995829996039145,7.999005038017073,310.74921501780864,24.308549631236076,38.36219763830101,0.01568980635206396,10.96202886630533,1087993.7247508846,1087993.7247508846,-3599.919094617154,50.035069539143294,79.9994053484537,200.26083931167202,72.21037604260981,25.036015266692914,50.64770219525621,4846.000611237263,931.2719608397211,958.379660899243
322,180.25225878696796,372.0,552.252258786968,512.0592320282973,50.030339454447684,45.1516639053524,1615.1746045053133,21.684267309139656,-38.07488693148127,0.06435152016876841,861.1307000012697,847.7269319609519,17103.921699345323,3044.4980624834675,20148.41976182879,1.2623143974485167,22.34185118617518,75.2187572255197,-191.44864749243516,-3199.9280841041336,249.14266402241935,9.290622844524973,-10.89693529578802,2.0000992112703995,124.56515287767742,0.11844144099854517,7.99120571509423,265.3188897316125,16.17622570919317,36.848017926722186,0.013946628625538372,9.658944375737883,1087993.7247508846,1087993.7247508846,-3199.928084104133,78.72911144280978,79.99863619126396,246.7403422966847,88.15806670169685,92.53941374044878,30.01266164413135,2261.189899350188,982.3011362143852,900.0604515653757
323,181.40006031583874,372.0,553.4000603158388,513.1978544584432,50.14297471831281,45.253315615762226,1615.1775997586415,21.683667474104606,-36.507548271277656,0.06622893608291615,861.0662361478389,848.2289668340371,17103.44856685135,3044.41384489954,20147.86241175089,1.2600386280174005,19.54917942513661,65.81661335419592,-167.5175665558807,-2799.937073591116,217.60680900194384,8.3461148486658,-9.660746530300427,1.7500868098616,124.34058000765836,0.2762029275295101,6.744990354839328,231.6976137655824,14.090804763638555,36.77557473466534,0.012203337275162728,8.372039825629184,1087993.7247508846,1087993.7247508846,-2799.937073591116,78.03345653918954,79.99839214535098,281.5002406928608,86.93236915410786,88.81836419429604,30.014451651920716,1978.5575729738841,976.2908294245531,900.0519717068017
324,182.56720590986362,372.0,554.5672059098636,514.3557357039855,50.257369929103824,45.356555653034434,1615.1803700471048,21.68312288772095,-34.875216131071994,0.06817395703543588,861.0025988685662,848.7540844081965,17103.019012892626,3044.3373842948877,20147.356397187512,1.2600326019679164,16.75650473263689,56.41445961346328,-143.5864856193264,-2399.946063078101,186.51922998180277,7.339438009511473,-8.388113928790967,1.5000744084528008,124.33998535724736,0.5582118958592215,5.093347929401941,198.24158374789644,11.7223537660937,36.709583395556315,0.010460044094858447,7.109009816017173,1087993.7247508846,1087993.7247508846,-2399.9460630781005,77.9757818936694,79.9980807483528,316.1141519560889,93.48409336884438,88.52202487425639,30.01673185501949,1695.9256874399807,969.4395091510437,900.0544257491832
325,183.75475536270923,372.0,555.7547553627093,515.5339286082237,50.37362784775213,45.46147675743597,1615.182908790187,21.682633279755606,-33.17580655406996,0.07019096582956864,860.9397579479871,849.3028206670456,17102.632824317145,3044.268642728451,20146.901467045594,1.260027006471061,13.96382872733278,47.012301452885815,-119.65540468277187,-1999.9550525650818,155.4320014129035,6.27089353312631,-7.085084939447064,1.2500620070439994,124.33943319375888,0.8778452993662086,3.5666112932386573,164.94017794435044,9.508176531446933,36.65155475286775,0.008716750095051911,5.869194595067777,1087993.7247508846,1087993.7247508846,-1999.9550525650823,77.84179496794289,79.99765231757733,350.5937506638733,94.6040951812752,87.83790964575164,30.0197618603831,1413.295248889508,954.3739947522123,900.0581962833024
326,184.95959430570463,372.0,556.9595943057045,516.7293563822876,50.49147737782319,45.567834268322265,1615.1852710211301,21.682185636274053,-31.414742510188827,0.07227566017931299,860.8777576556666,849.8730725598334,17102.279736110446,3044.205793027659,20146.485529138106,1.2600348898043359,11.171150627826547,37.61013624171619,-95.72432374621759,-1599.964042052067,124.34637909604109,5.140125221811561,-5.74675500291694,1.0000496056351997,124.34021112088757,1.1553031085093868,2.211383706831319,131.765599391615,7.419220295573919,36.59973983321715,0.0069734547879653835,4.652189806550623,1087993.7247508846,1087993.7247508846,-1599.9640420520673,78.26439430965162,79.99702467667498,384.9637569906726,92.75534532557458,90.03538920571232,30.024218311087626,1130.6695567357344,932.3723824516937,900.0805301923904
327,172.47433978872522,367.0,539.4743397887253,499.60356912252917,49.23155386657602,44.43077136715848,1613.6503983618966,21.50007576116906,-46.364052833949856,0.05463258276121844,861.7621314876757,845.3564090678233,16958.63674370182,3018.637340378924,19977.274084080746,1.3464571970980768,44.68298453575631,150.43509769622148,-382.8972949848703,-6399.856168208267,531.4998129708907,23.443158793342057,-30.350536498375828,4.0001984225408,132.8683622232166,7.9961906969825955,4.055171800908171,557.1133840987682,25.61357112787753,38.68651038238215,0.02789280915032075,20.441693525870225,1087993.7247508846,1087993.7247508846,-6399.856168208265,50.015150122331974,79.99992137731692,-57.50981497623902,41.158439755466084,25.01527763677565,48.73773213705162,6760.054420795402,941.8671601172639,957.8274508643995
328,172.70132208775067,367.0,539.7013220877507,499.8344013944797,49.26837254003026,44.46399969195848,1613.673870761499,21.49393484703958,-46.39751062304269,0.0546435889392088,861.7098800833985,845.2890322976486,16953.792968584326,3017.77514840801,19971.568116992337,1.3218467757027632,41.89030275113163,141.03292007828986,-358.96621404831546,-5999.8651576952425,489.1735387896843,19.002099644773658,-24.448591497565438,3.750186021131998,130.43980646112766,7.996357571161534,3.893356370824067,514.8069978362093,25.63345904652506,38.13196013146734,0.026149511542844308,19.164087445788443,1087993.7247508846,1087993.7247508846,-5999.8651576952425,50.01321677686943,79.99991230819087,-14.972596441729545,40.0846415347677,25.013357362507545,49.48036225462347,5479.433202511957,953.9789040544761,966.653389284337
329,172.9263595904971,367.0,539.9263595904971,500.06264848373735,49.3035988235912,44.4957909077152,1613.6959341014197,21.48838602081508,-46.43198443630778,0.05465408229986755,861.6586507892927,845.222353310501,16949.416215249104,3016.9960863143406,19966.412301563447,1.2943132341754373,39.09761529269862,131.6307233582343,-335.03513311176175,-5599.874147182238,447.0519656703943,13.828545667122674,-18.08180853057507,3.5001736197232,127.72279727819557,7.997312789553933,3.9980738995681433,472.7049777501208,25.653012079726516,37.51440714941061,0.024406210393561525,17.886482043663325,1087993.7247508846,1087993.7247508846,-5599.874147182237,50.00863122806584,79.99991355298688,27.357670733616647,40.07595804445482,25.008767838531053,50.23616928219605,3987.5908186433803,971.3200701297195,978.670483187539
330,173.3584122992949,367.0,540.358412299295,500.49440264524156,49.35521435925524,44.54237318846745,1613.7124209041197,21.484447203720954,-46.15341612143941,0.05505081887977559,861.6033948884005,845.2667078447677,16946.309390462015,3016.443071502238,19962.752461964254,1.2922375967913313,36.30519261799596,122.22941809085934,-311.104052175207,-5199.883136669216,414.45397189168506,12.847394964074407,-16.258830881941737,3.2501612183143997,127.51797343352384,0.9004359223226504,7.994878031159939,436.5267706460492,22.072798754364193,37.30812970362616,0.022663074532298676,16.566257644216627,1087993.7247508846,1087993.7247508846,-5199.883136669216,78.05844497659407,79.99933152796132,63.96763199919247,94.92559491145454,88.9427688244984,50.7600737744646,3674.3730847712036,953.8133241620523,900.0815170764665
331,174.45961586326828,367.0,541.4596158632683,501.58627888909405,49.46460630864698,44.64109785407529,1613.7158446072067,21.483700640932543,-44.84581994608653,0.05669899155260604,861.5325740417004,845.673082998678,16945.72052336798,3016.3382531595007,19962.058776527483,1.2748743441191375,33.512515413339464,112.82725589239824,-287.17297123865285,-4799.892126156203,377.43242614084687,12.259875449723186,-15.442238011254899,3.0001488169056025,125.80456809810396,4.99704179238697,7.994072127223252,402.39324471425107,24.960818573404193,37.256785623321676,0.020919779783811432,15.131147435541934,1087993.7247508846,1087993.7247508846,-4799.892126156203,78.99280810186242,79.9992601049617,99.193034174843,72.49751437842076,94.01120983344065,50.77477201043891,3391.734036930877,971.1585307249718,957.7444666348041
332,175.74216959193865,367.0,542.7421695919386,502.85736548751856,49.58996632705517,44.754233472982875,1613.7161076785992,21.483696264514666,-43.21072975128146,0.05871680190954838,861.4591210259792,846.1958903187589,16945.717071376373,3016.3376387049943,19962.054710081367,1.2828688074086125,30.719873919450407,103.42521392209207,-263.24189030209834,-4399.901115643183,348.14928852767184,11.669187923651835,-14.30595440189893,2.7501364154968004,126.5934615337182,0.21610407858883393,7.996587067020036,367.44497992915177,19.2956914014799,37.11381348400558,0.019176507327335755,13.700590226790778,1087993.7247508846,1087993.7247508846,-4399.901115643183,77.40702579004902,79.99908269991278,135.41238555836694,94.9566130384409,85.65877932165178,30.008899748491885,3109.0941768721545,964.7408979762065,900.0303219562346
333,176.82692646431352,367.0,543.8269264643135,503.93336160643037,49.69809303477709,44.8518162761277,1613.7200999057686,21.482824831632033,-41.84892674386703,0.06038497262165222,861.3916528054999,846.6236557739119,16945.029710370425,3016.2152884459356,19961.24499881636,1.2765441445737309,27.927198703359092,94.02305841857313,-239.3108093655438,-3999.9101051301645,314.93898188534564,10.918513212652172,-13.187596558382745,2.500124014087999,125.96934396481521,0.20699005145777688,7.996478893450465,333.22603649388503,18.287054608539403,37.02327860273497,0.017433213820185412,12.335235795541621,1087993.7247508846,1087993.7247508846,-3999.910105130165,78.25192909999687,79.9989664138421,170.70732511254536,94.94472303430028,89.9585147856843,30.00996210516757,2826.457568585131,971.495579882894,900.0369291218226
334,177.9312250229063,367.0,544.9312250229062,505.0287886818091,49.80797337367726,44.95098170626322,1613.7238176835208,21.482027368989254,-40.42245886375633,0.06211450116549053,861.3250488014477,847.074976423388,16944.400694946216,3016.1033237004262,19960.504018646643,1.2697474281887962,25.134335967787077,84.6202715894681,-215.37972842898952,-3599.9190946171498,281.93593428526884,10.10544057473732,-12.026385068779906,2.2501116126792007,125.29864416350823,0.1621104042354636,7.998193589446212,299.1866585824455,17.250724297176657,36.934792342516154,0.015689803256282525,10.995674994281288,1087993.7247508846,1087993.7247508846,-3599.91909461715,78.89206670386527,79.99942113328457,205.8421300993637,94.9662650092515,93.44226154007804,30.005530250647254,2543.7939938251366,979.1497323706604,900.0221009052163
