Name,Year,Reference,NGCC,SOFC,NGCC + SOEC,rSOC,SOFC + SOEC,SOEC,SMR,ATR,Natural Gas Price,Carbon Tax,Hydrogen Price,Mean LMP,Minimum LMP,25th Percentile,50th Percentile,75th Percentile ,Maximum LMP,Standard Deviation,Skewness,Kurtosis,Bimodality Coefficient,Dip Test Statistic,Data labels,NGCC.1,SOFC.1,NGCC + SOEC.1,rSOC.1,SOFC + SOEC,SOEC.1,SMR.1,ATR.1,Passes Neither Test,Passes Bimodality Test Only,Passes Dip Test Only,Passes both tests. Bimodal.,NGCC_H2,NGCC_power,SOFC_H2,SOFC_power,NGCC + SOEC_H2,NGCC + SOEC_power,rSOC_H2,rSOC_power,SOFC + SOEC_H2,SOFC + SOEC_power,SOEC_H2,SOEC_power,Combined_Bimodal_Criteria
WinterNYCapRes_2030,2030,3,-165.4234291,-84.33870814,-217.5656776,-80.99814666,-83.79605276,-44.36584139,-20.58101179,-5.681522923,2.94,0,1,22.35654316,1.06E-08,19.02499998,20.52499997,23.66005472,135.5121691,9.704171047,6.377681674,56.93429715,0.695329901,0.030059282,-39.43021137,0,0,0,0,0,0,0,0,0,1,0,0,0,0.090182648,0,0.987858899,0.841956736,0.141414349,0.422716894,0.577283104,0.844112706,0.157543813,0.858584474,0,0.020901118
WinterNYCapRes_2030,2030,3,-165.4234291,-84.33870814,-144.7615176,-23.16220679,-9.380717373,31.23117814,58.25898821,73.15847708,2.94,0,1.5,22.35654316,1.06E-08,19.02499998,20.52499997,23.66005472,135.5121691,9.704171047,6.377681674,56.93429715,0.695329901,0.030059282,-40.61189551,0,0,0,0,0,1,1,1,0,1,0,0,0,0.090182648,0,0.987858899,0.97848497,0.021430122,0.915296803,0.084703196,0.978476061,0.023425931,0.982830989,0,0.020901118
WinterNYCapRes_2030,2030,3,-165.4234291,-84.33870814,10.33954292,128.6499324,145.6958485,186.8176161,215.9389882,230.8384771,2.94,0,2.5,22.35654316,1.06E-08,19.02499998,20.52499997,23.66005472,135.5121691,9.704171047,6.377681674,56.93429715,0.695329901,0.030059282,-41.12176761,0,0,1,1,1,1,1,1,0,1,0,0,0,0.090182648,0,0.987858899,0.987631627,0.012265989,0.980251017,0.019748856,0.987157354,0.014799524,0.989680348,0,0.020901118
WinterNYCapRes_2030,2030,3,-165.4234291,-84.33870814,88.3655989,206.0587914,223.7044384,264.9753888,294.7789882,309.6784771,2.94,0,3,22.35654316,1.06E-08,19.02499998,20.52499997,23.66005472,135.5121691,9.704171047,6.377681674,56.93429715,0.695329901,0.030059282,-41.27095042,0,0,1,1,1,1,1,1,0,1,0,0,0,0.090182648,0,0.987858899,0.992212665,0.0076707,0.983105011,0.016894977,0.992011336,0.00995834,0.993319125,0,0.020901118
WinterNY_2030,2030,3,-141.7867798,-46.95015561,-193.0626789,-51.47011484,-56.24893566,-58.90261659,-22.72588191,-9.934106518,2.94,0,1,29.087939,2.60E-07,21.54800309,23.72600036,28.24272251,4257.425614,81.72304869,31.53582536,1215.074842,0.817279371,0.035635328,-9.298780048,0,0,0,0,0,0,0,0,0,1,0,0,0,0.295772743,0,0.999642742,0.651724305,0.320685662,0.081849315,0.918150683,0.612612345,0.388655364,0.595729972,0,0.029124019
WinterNY_2030,2030,3,-141.7867798,-46.95015561,-127.7153525,-15.13061089,10.70393222,8.795568824,56.11411809,68.90589348,2.94,0,1.5,29.087939,2.60E-07,21.54800309,23.72600036,28.24272251,4257.425614,81.72304869,31.53582536,1215.074842,0.817279371,0.035635328,1.908363399,0,0,0,0,1,1,1,1,0,1,0,0,0,0.295772743,0,0.999642742,0.971392503,0.028024058,0.702739725,0.297260273,0.970465971,0.031567525,0.968469936,0,0.029124019
WinterNY_2030,2030,3,-141.7867798,-46.95015561,27.15694926,127.2884935,165.5414797,163.1988583,213.7941181,226.5858935,2.94,0,2.5,29.087939,2.60E-07,21.54800309,23.72600036,28.24272251,4257.425614,81.72304869,31.53582536,1215.074842,0.817279371,0.035635328,2.342621347,0,0,1,1,1,1,1,1,0,1,0,0,0,0.295772743,0,0.999642742,0.98565386,0.014300195,0.976369836,0.023630136,0.985455141,0.016609709,0.985114155,0,0.029124019
WinterNY_2030,2030,3,-141.7867798,-46.95015561,104.9422581,204.6211367,243.3189139,240.9362796,292.6341181,305.4258935,2.94,0,3,29.087939,2.60E-07,21.54800309,23.72600036,28.24272251,4257.425614,81.72304869,31.53582536,1215.074842,0.817279371,0.035635328,2.382634312,0,0,1,1,1,1,1,1,0,1,0,0,0,0.295772743,0,0.999642742,0.987761745,0.012186438,0.982648401,0.017351598,0.987717776,0.014351885,0.986940639,0,0.029124019
WinterNY_2030,2030,3,-142.2634258,-46.95015561,-50.46060714,50.80138133,87.93144553,42.84149717,134.9541181,147.7458935,2.94,0,2,29.087939,2.60E-07,21.54800309,23.72600036,28.24272251,4257.425614,81.72304869,31.53582536,1215.074842,0.817279371,0.035635328,45.08994836,0,0,0,1,1,1,1,1,0,1,0,0,0,0.295772743,0,0.999642634,0.983182564,0.016780822,0.960730593,0.039269406,0.983219144,0.018840719,0.983470212,0,0.029124018
HighSolar_2030,2030,3,-117.8572997,-33.56898157,-26.89300372,94.47592674,116.3080626,97.82778578,134.6226435,147.0886865,2.94,0,2,30.12822897,-111.2865714,18.772,22.773,27.41026977,1800,91.83028677,14.24656195,224.0559508,0.898296668,0.046175794,18.48027685,0,0,0,1,1,1,1,1,0,1,0,0,0,0.268691605,0,0.925128507,0.961318645,0.03852233,0.921803653,0.078196347,0.961125538,0.040532145,0.947305936,0,0.041479562
HighSolar_2030,2030,3,-116.8734437,-33.56898157,-170.7508117,-15.3697943,-25.25695988,-41.46125217,-23.05735653,-10.59131346,2.94,0,1,30.12822897,-111.2865714,18.772,22.773,27.41026977,1800,91.83028677,14.24656195,224.0559508,0.898296668,0.046175794,8.312021691,0,0,0,0,0,0,0,0,0,1,0,0,0,0.269719002,0,0.925130712,0.683257214,0.296824883,0.338812785,0.661187213,0.679832189,0.321234158,0.653013698,0,0.041479562
HighSolar_2030,2030,3,-116.8734437,-33.56898157,-102.2188791,29.09769016,40.9933636,24.85891444,55.78264347,68.24868654,2.94,0,1.5,30.12822897,-111.2865714,18.772,22.773,27.41026977,1800,91.83028677,14.24656195,224.0559508,0.898296668,0.046175794,16.13444916,0,0,0,1,1,1,1,1,0,1,0,0,0,0.269719002,0,0.925130712,0.946381737,0.052070493,0.747945205,0.252054794,0.946037324,0.055591217,0.934587926,0,0.041479562
HighSolar_2030,2030,3,-116.8734437,-33.56898157,49.19687068,168.7165169,192.3750622,173.5655839,213.4626435,225.9286865,2.94,0,2.5,30.12822897,-111.2865714,18.772,22.773,27.41026977,1800,91.83028677,14.24656195,224.0559508,0.898296668,0.046175794,18.80947831,0,0,1,1,1,1,1,1,0,1,0,0,0,0.269719002,0,0.925130712,0.969882575,0.029865532,0.952511415,0.047488584,0.969530585,0.032147378,0.968584475,0,0.041479562
HighSolar_2030,2030,3,-116.8734437,-33.56898157,125.9801015,244.0554733,269.1301485,250.1176404,292.3026435,304.7686865,2.94,0,3,30.12822897,-111.2865714,18.772,22.773,27.41026977,1800,91.83028677,14.24656195,224.0559508,0.898296668,0.046175794,19.01250802,0,0,1,1,1,1,1,1,0,1,0,0,0,0.269719002,0,0.925130712,0.977801767,0.022091173,0.960273972,0.039726027,0.977695386,0.023999705,0.982100456,0,0.041479562
HighWind_2030,2030,3,-121.134064,-33.20322062,-32.84272199,82.37811179,110.4575501,92.53764035,134.5839078,147.0118861,2.94,0,2,30.24979597,-113.2815693,19.02499999,24.12941556,30.09999996,1349.591576,80.52218078,12.48307212,162.0554336,0.950142081,0.036187199,17.91990972,0,0,0,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938253935,0.969177274,0.030694712,0.893607306,0.106392694,0.969033241,0.032695717,0.960388128,0,0.034382981
HighWind_2030,2030,3,-120.260872,-33.20322062,-171.1666697,-16.64518906,-27.83261571,-44.74845231,-23.09609224,-10.66811385,2.94,0,1,30.24979597,-113.2815693,19.02499999,24.12941556,30.09999996,1349.591576,80.52218078,12.48307212,162.0554336,0.950142081,0.036187199,5.37060492,0,0,0,0,0,0,0,0,0,1,0,0,0,0.335472427,0,0.938253799,0.592500037,0.388299065,0.302739725,0.697260273,0.585985689,0.41493947,0.597054794,0,0.03438298
HighWind_2030,2030,3,-120.260872,-33.20322062,-108.6386403,21.37791729,34.70407426,19.09795457,55.74390776,68.17188615,2.94,0,1.5,30.24979597,-113.2815693,19.02499999,24.12941556,30.09999996,1349.591576,80.52218078,12.48307212,162.0554336,0.950142081,0.036187199,15.60611969,0,0,0,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938253799,0.943444214,0.053739863,0.672374429,0.327625571,0.9441008,0.057573042,0.935546872,0,0.03438298
HighWind_2030,2030,3,-120.260872,-33.20322062,43.8494912,156.1791604,187.1130775,169.4104942,213.4239078,225.8518861,2.94,0,2.5,30.24979597,-113.2815693,19.02499999,24.12941556,30.09999996,1349.591576,80.52218078,12.48307212,162.0554336,0.950142081,0.036187199,17.70258338,0,0,1,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938253799,0.976049659,0.023832894,0.956278533,0.043721461,0.976005262,0.025734872,0.971050228,0,0.03438298
HighWind_2030,2030,3,-120.260872,-33.20322062,120.966684,232.1364916,264.2320903,246.0586724,292.2639078,304.6918861,2.94,0,3,30.24979597,-113.2815693,19.02499999,24.12941556,30.09999996,1349.591576,80.52218078,12.48307212,162.0554336,0.950142081,0.036187199,18.1734179,0,0,1,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938253799,0.979973488,0.019946184,0.968036528,0.03196347,0.979475327,0.022279427,0.977260274,0,0.03438298
BaseCase_2030,2030,3,-120.2608738,-33.20322003,-171.1668158,-16.64519025,-27.85391021,-44.74845343,-23.09609228,-10.66811394,2.94,0,1,30.24979611,-113.2815717,19.02499997,24.12941557,30.09999988,1349.591575,80.52218105,12.48307204,162.0554316,0.95014208,0.03618715,5.349309821,0,0,0,0,0,0,0,0,0,1,0,0,0,0.335472427,0,0.938255378,0.592106442,0.388726544,0.302739725,0.697260273,0.58598569,0.414939468,0.597054794,0,0.034382934
BaseCase_2030,2030,3,-120.2608738,-33.20322003,-108.638943,21.37791276,34.7025128,19.10156258,55.74390772,68.17188606,2.94,0,1.5,30.24979611,-113.2815717,19.02499997,24.12941557,30.09999988,1349.591575,80.52218105,12.48307204,162.0554316,0.95014208,0.03618715,15.60095022,0,0,0,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938255378,0.942585411,0.054672224,0.672374429,0.327625571,0.944215368,0.057465317,0.935546872,0,0.034382934
BaseCase_2030,2030,3,-120.2608738,-33.20322003,43.84952276,156.1791603,187.1284421,169.4104937,213.4239077,225.8518861,2.94,0,2.5,30.24979611,-113.2815717,19.02499997,24.12941557,30.09999988,1349.591575,80.52218105,12.48307204,162.0554316,0.95014208,0.03618715,17.71794838,0,0,1,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938255378,0.976121523,0.023754879,0.956278533,0.043721461,0.976005262,0.02573529,0.971050228,0,0.034382934
BaseCase_2030,2030,3,-120.2608738,-33.20322003,120.9665545,232.1364916,264.2326398,246.0586719,292.2639077,304.6918861,2.94,0,3,30.24979611,-113.2815717,19.02499997,24.12941557,30.09999988,1349.591575,80.52218105,12.48307204,162.0554316,0.95014208,0.03618715,18.17396785,0,0,1,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938255378,0.979973488,0.019946184,0.96803653,0.03196347,0.979591685,0.022163188,0.977260274,0,0.034382934
BaseCase_2030,2030,3,-121.1340658,-33.20322003,-32.84272163,82.37810963,110.4577534,92.53751613,134.5839077,147.0118861,2.94,0,2,30.24979611,-113.2815717,19.02499997,24.12941557,30.09999988,1349.591575,80.52218105,12.48307204,162.0554316,0.95014208,0.03618715,17.92023724,0,0,0,1,1,1,1,1,0,1,0,0,0,0.335472427,0,0.938253934,0.969248786,0.03061707,0.893607306,0.106392694,0.9690327,0.032685172,0.960388128,0,0.034382934
HighWindTaxCapRes_2030,2030,3,-82.85398488,12.62705269,-60.54824684,72.82108029,88.0967628,25.50352437,128.257319,134.9624289,2.94,60,2,37.48910137,-3.80E-06,36.58900079,40.10000003,46.57699799,202.8804025,23.90980952,1.274886734,8.244159549,0.23346309,0.087720608,62.59323844,0,1,0,1,1,1,1,1,0,0,1,0,0,0.782674591,0,0.868570705,0.859320363,0.136561999,0.22956621,0.77043379,0.856657365,0.144735867,0.879269406,0,0.020479524
HighWindTaxCapRes_2030,2030,3,-81.82094488,12.62705269,-130.1428838,38.24061577,20.06588077,-55.83852972,-29.42268101,-22.71757115,2.94,60,1,37.48910137,-3.80E-06,36.58900079,40.10000003,46.57699799,202.8804025,23.90980952,1.274886734,8.244159549,0.23346309,0.087720608,7.438828085,0,1,0,1,1,0,0,0,0,0,1,0,0,0.782676502,0,0.868628535,0.214139313,0.783306862,0.215410959,0.784589041,0.216652743,0.783402746,0.263904127,0,0.020479524
HighWindTaxCapRes_2030,2030,3,-81.82094488,12.62705269,-111.6137819,55.2820972,38.16129736,-29.71311577,49.41731899,56.12242885,2.94,60,1.5,37.48910137,-3.80E-06,36.58900079,40.10000003,46.57699799,202.8804025,23.90980952,1.274886734,8.244159549,0.23346309,0.087720608,25.53424467,0,1,0,1,1,0,1,1,0,0,1,0,0,0.782676502,0,0.868628535,0.351877224,0.637963053,0.217237443,0.782762557,0.340869969,0.659434059,0.447557349,0,0.020479524
HighWindTaxCapRes_2030,2030,3,-81.82094488,12.62705269,11.70074265,98.38632593,160.125883,98.72922455,207.097319,213.8024288,2.94,60,2.5,37.48910137,-3.80E-06,36.58900079,40.10000003,46.57699799,202.8804025,23.90980952,1.274886734,8.244159549,0.23346309,0.087720608,61.39665849,0,1,1,1,1,1,1,1,0,0,1,0,0,0.782676502,0,0.868628535,0.943058812,0.056331504,0.529109589,0.470890411,0.941365155,0.060210433,0.952876712,0,0.020479524
HighWindTaxCapRes_2030,2030,3,-81.82094488,12.62705269,87.34623109,149.4665093,235.6848226,174.862376,285.937319,292.6424288,2.94,60,3,37.48910137,-3.80E-06,36.58900079,40.10000003,46.57699799,202.8804025,23.90980952,1.274886734,8.244159549,0.23346309,0.087720608,60.82244659,0,1,1,1,1,1,1,1,0,0,1,0,0,0.782676502,0,0.868628535,0.967530397,0.032246774,0.828424499,0.171575309,0.966999298,0.034630041,0.972871105,0,0.020479524
HighSolarTaxCapRes_2030,2030,3,-79.28957547,16.08388596,-54.29105616,76.79326412,94.23434144,26.17893866,128.0037189,134.459622,2.94,60,2,38.28499219,-1.950964584,33.02505928,39.91199741,46.68399988,205.2991611,25.23772448,1.609095662,9.191508808,0.294375893,0.064112568,68.05540278,0,1,0,1,1,1,1,1,0,0,1,0,0,0.770319634,0,0.8605005,0.802705558,0.19503934,0.255936073,0.744063927,0.802961009,0.198295978,0.841735085,0,0.018873194
HighSolarTaxCapRes_2030,2030,3,-78.33970947,16.08388596,-126.8407609,40.04724625,23.038473,-53.73056277,-29.67628108,-23.22037805,2.94,60,1,38.28499219,-1.950964584,33.02505928,39.91199741,46.68399988,205.2991611,25.23772448,1.609095662,9.191508808,0.294375893,0.064112568,6.95458704,0,1,0,1,1,0,0,0,0,0,1,0,0,0.771689498,0,0.860898359,0.227751078,0.771801045,0.221575342,0.778424657,0.226431603,0.773616308,0.237808231,0,0.018873195
HighSolarTaxCapRes_2030,2030,3,-78.33970947,16.08388596,-106.4598287,57.74750649,42.86436426,-29.32853518,49.16371892,55.61962195,2.94,60,1.5,38.28499219,-1.950964584,33.02505928,39.91199741,46.68399988,205.2991611,25.23772448,1.609095662,9.191508808,0.294375893,0.064112568,26.7804783,0,1,0,1,1,0,1,1,0,0,1,0,0,0.771689498,0,0.860898359,0.418663796,0.567768819,0.229452046,0.770547908,0.403490825,0.596920307,0.447717125,0,0.018873195
HighSolarTaxCapRes_2030,2030,3,-78.33970947,16.08388596,12.94605484,106.0916633,161.1036458,95.18217913,206.8437189,213.299622,2.94,60,2.5,38.28499219,-1.950964584,33.02505928,39.91199741,46.68399988,205.2991611,25.23772448,1.609095662,9.191508808,0.294375893,0.064112568,65.9214667,0,1,1,1,1,1,1,1,0,0,1,0,0,0.771689498,0,0.860898359,0.915258627,0.08131584,0.590524821,0.409474682,0.909473929,0.092005478,0.924931506,0,0.018873195
HighSolarTaxCapRes_2030,2030,3,-78.33970947,16.08388596,88.03330884,158.9237992,236.0364002,170.7242612,285.6837189,292.139622,2.94,60,3,38.28499219,-1.950964584,33.02505928,39.91199741,46.68399988,205.2991611,25.23772448,1.609095662,9.191508808,0.294375893,0.064112568,65.31213905,0,1,1,1,1,1,1,1,0,0,1,0,0,0.771689498,0,0.860898359,0.968186617,0.031593646,0.789383417,0.210616401,0.967458301,0.034144086,0.973510937,0,0.018873195
BaseCaseTaxCapRes_2030,2030,3,-74.67519897,26.81958804,-57.73506946,64.2034492,90.09637963,8.029372502,127.1857482,132.8378507,2.94,60,2,40.85208675,-1.44E-06,37.34199985,40.10000002,45.54099967,209.1004493,23.24454762,2.217126408,13.80024625,0.352095293,0.060626954,63.27679159,0,1,0,1,1,1,1,1,0,0,1,0,0,0.848886547,0,0.911928131,0.841552835,0.156268344,0.167808219,0.83219178,0.842316567,0.159179781,0.87287665,0,0.021346465
BaseCaseTaxCapRes_2030,2030,3,-73.76836897,26.81958804,-122.4370032,40.18345052,27.03564462,-62.87053263,-30.49425175,-24.84214929,2.94,60,1,40.85208675,-1.44E-06,37.34199985,40.10000002,45.54099967,209.1004493,23.24454762,2.217126408,13.80024625,0.352095293,0.060626954,0.216056577,0,1,0,1,1,0,0,0,0,0,1,0,0,0.849685634,0,0.912079493,0.150008991,0.849583988,0.146917732,0.853081913,0.149040687,0.851004699,0.155684941,0,0.021346465
BaseCaseTaxCapRes_2030,2030,3,-73.76836897,26.81958804,-108.7838493,51.87854565,40.1793056,-44.98838841,48.34574825,53.99785071,2.94,60,1.5,40.85208675,-1.44E-06,37.34199985,40.10000002,45.54099967,209.1004493,23.24454762,2.217126408,13.80024625,0.352095293,0.060626954,13.35971756,0,1,0,1,1,0,1,1,0,0,1,0,0,0.849685634,0,0.912079493,0.322340307,0.665002899,0.150570771,0.849429186,0.301336758,0.699019185,0.345753425,0,0.021346465
BaseCaseTaxCapRes_2030,2030,3,-73.76836897,26.81958804,12.64427769,86.76743554,160.1649753,79.64440236,206.0257482,211.6778507,2.94,60,2.5,40.85208675,-1.44E-06,37.34199985,40.10000002,45.54099967,209.1004493,23.24454762,2.217126408,13.80024625,0.352095293,0.060626954,80.52057296,0,1,1,1,1,1,1,1,0,0,1,0,0,0.849685634,0,0.912079493,0.939061899,0.058885623,0.531164208,0.468835462,0.933506342,0.068182961,0.950684931,0,0.021346465
BaseCaseTaxCapRes_2030,2030,3,-73.76836897,26.81958804,87.91086993,138.5570398,235.3660205,155.5043215,284.8657482,290.5178507,2.94,60,3,40.85208675,-1.44E-06,37.34199985,40.10000002,45.54099967,209.1004493,23.24454762,2.217126408,13.80024625,0.352095293,0.060626954,79.86169899,0,1,1,1,1,1,1,1,0,0,1,0,0,0.849685634,0,0.912079493,0.964584246,0.035100865,0.832648241,0.167351569,0.962507147,0.039244582,0.969851359,0,0.021346465
WinterNYTaxCapRes_2030,2030,3,-71.62259956,30.97535963,-62.857636,63.75817308,84.54371897,-1.923891455,126.8757013,132.2231279,2.94,60,2,41.8251288,7.11E-08,37.71799888,43.68300016,47.43368014,223.2342364,21.03365623,1.769445685,10.4959055,0.306064937,0.045315808,53.56835934,0,1,0,1,1,0,1,1,1,0,0,0,0,0.860527149,0,0.913089767,0.83534944,0.156752938,0.160616438,0.839383561,0.826046743,0.175419676,0.840273855,0,0.01386958
WinterNYTaxCapRes_2030,2030,3,-70.73421356,30.97535963,-119.522331,41.4545561,29.62192847,-63.45792192,-30.80429871,-25.45687212,2.94,60,1,41.8251288,7.11E-08,37.71799888,43.68300016,47.43368014,223.2342364,21.03365623,1.769445685,10.4959055,0.306064937,0.045315808,-1.353431154,0,1,0,1,1,0,0,0,1,0,0,0,0,0.860786793,0,0.913117676,0.136514678,0.861274044,0.136872109,0.863127718,0.138523611,0.861503062,0.103721467,0,0.01386958
WinterNYTaxCapRes_2030,2030,3,-70.73421356,30.97535963,-107.0154617,52.33926047,33.20585347,-49.58802055,48.03570129,53.38312788,2.94,60,1.5,41.8251288,7.11E-08,37.71799888,43.68300016,47.43368014,223.2342364,21.03365623,1.769445685,10.4959055,0.306064937,0.045315808,2.230493841,0,1,0,1,1,0,1,1,1,0,0,0,0,0.860786793,0,0.913117676,0.272293205,0.718531347,0.139269406,0.860730593,0.258322993,0.741948687,0.297579995,0,0.01386958
WinterNYTaxCapRes_2030,2030,3,-70.73421356,30.97535963,10.45239227,82.7466228,157.5349918,71.99871475,205.7157013,211.0631279,2.94,60,2.5,41.8251288,7.11E-08,37.71799888,43.68300016,47.43368014,223.2342364,21.03365623,1.769445685,10.4959055,0.306064937,0.045315808,85.5362771,0,1,1,1,1,1,1,1,1,0,0,0,0,0.860786793,0,0.913117676,0.958952498,0.040590608,0.389269286,0.610730385,0.960536826,0.041214092,0.968310502,0,0.01386958
WinterNYTaxCapRes_2030,2030,3,-70.73421356,30.97535963,86.50696325,125.8096369,233.5647195,148.5653517,284.5557013,289.9031279,2.94,60,3,41.8251288,7.11E-08,37.71799888,43.68300016,47.43368014,223.2342364,21.03365623,1.769445685,10.4959055,0.306064937,0.045315808,84.99936773,0,1,1,1,1,1,1,1,1,0,0,0,0,0.860786793,0,0.913117676,0.968098829,0.031718876,0.753766961,0.24623282,0.967829336,0.033936906,0.973903196,0,0.01386958
HighWindTax_2030,2030,3,-36.90980187,56.43573378,-85.20606242,83.95289663,69.43707188,-56.0008944,-31.83524889,-27.50091282,2.94,60,1,45.06063183,-1.61E-07,36.58899998,43.4000026,48.71099863,1800.000003,89.50459325,15.12899956,263.4350975,0.862820789,0.091323837,13.0013381,0,1,0,1,1,0,0,0,0,0,0,1,0,0.768150685,0,0.859075143,0.230599551,0.769247007,0.228310502,0.771689497,0.23045381,0.769600662,0.229292289,0,0.078796105
HighWindTax_2030,2030,3,-36.90980187,56.43573378,-65.95336866,102.0581719,88.40370715,-30.92068933,47.00475111,51.33908718,2.94,60,1.5,45.06063183,-1.61E-07,36.58899998,43.4000026,48.71099863,1800.000003,89.50459325,15.12899956,263.4350975,0.862820789,0.091323837,31.96797337,0,1,0,1,1,0,1,1,0,0,0,1,0,0.768150685,0,0.859075143,0.321105939,0.672271758,0.231849315,0.768150685,0.314698378,0.68552885,0.413995771,0,0.078796105
HighWindTax_2030,2030,3,-36.90980187,56.43573378,45.53167044,144.5629384,198.4965178,86.11043828,204.6847511,209.0190872,2.94,60,2.5,45.06063183,-1.61E-07,36.58899998,43.4000026,48.71099863,1800.000003,89.50459325,15.12899956,263.4350975,0.862820789,0.091323837,112.3860795,0,1,1,1,1,1,1,1,0,0,0,1,0,0.768150685,0,0.859075143,0.893032477,0.106128413,0.438127854,0.561872146,0.891587039,0.109854333,0.906849023,0,0.078796105
HighWindTax_2030,2030,3,-36.90980187,56.43573378,118.898885,187.7681026,271.6615172,159.6246065,283.5247511,287.8590872,2.94,60,3,45.06063183,-1.61E-07,36.58899998,43.4000026,48.71099863,1800.000003,89.50459325,15.12899956,263.4350975,0.862820789,0.091323837,112.0369107,0,1,1,1,1,1,1,1,0,0,0,1,0,0.768150685,0,0.859075143,0.949638053,0.05007474,0.735159817,0.264840183,0.948659295,0.052901783,0.949032213,0,0.078796105
HighWindTax_2030,2030,3,-37.96435987,56.43573378,-21.75140796,120.6215057,131.5469403,17.00256339,125.8447511,130.1790872,2.94,60,2,45.06063183,-1.61E-07,36.58899998,43.4000026,48.71099863,1800.000003,89.50459325,15.12899956,263.4350975,0.862820789,0.091323837,75.11120652,0,1,0,1,1,1,1,1,0,0,0,1,0,0.767922374,0,0.859038303,0.775357166,0.219652897,0.239497717,0.760502283,0.770930933,0.230255059,0.790251014,0,0.078796105
HighSolarTax_2030,2030,3,-37.86658452,56.66770078,-86.37122503,80.3492128,67.32749171,-56.67101154,-31.95415054,-27.73665633,2.94,60,1,45.43378918,-6.02E-07,34.15374562,40.09999998,47.73100015,1800,85.87019812,13.87271068,229.2184291,0.833057247,0.065325506,10.65979093,0,1,0,1,1,0,0,0,0,0,0,1,0,0.771917808,0,0.862166968,0.21345618,0.77600277,0.221461186,0.778538808,0.224687335,0.775361431,0.214931562,0,0.054419886
HighSolarTax_2030,2030,3,-37.86658452,56.66770078,-66.55630815,97.98440012,86.68908469,-34.71474434,46.88584946,51.10334367,2.94,60,1.5,45.43378918,-6.02E-07,34.15374562,40.09999998,47.73100015,1800,85.87019812,13.87271068,229.2184291,0.833057247,0.065325506,30.02138391,0,1,0,1,1,0,1,1,0,0,0,1,0,0.771917808,0,0.862166968,0.385016424,0.603764926,0.227283049,0.772716676,0.372425887,0.627926494,0.419931508,0,0.054419886
HighSolarTax_2030,2030,3,-37.86658452,56.66770078,46.97666338,143.9818666,198.9997803,83.5893264,204.5658495,208.7833437,2.94,60,2.5,45.43378918,-6.02E-07,34.15374562,40.09999998,47.73100015,1800,85.87019812,13.87271068,229.2184291,0.833057247,0.065325506,115.4104539,0,1,1,1,1,1,1,1,0,0,0,1,0,0.771917808,0,0.862166968,0.885170937,0.111352075,0.529109589,0.470890411,0.881082196,0.120342719,0.887214611,0,0.054419886
HighSolarTax_2030,2030,3,-37.86658452,56.66770078,120.2473039,192.6103733,272.0675559,155.7877254,283.4058495,287.6233437,2.94,60,3,45.43378918,-6.02E-07,34.15374562,40.09999998,47.73100015,1800,85.87019812,13.87271068,229.2184291,0.833057247,0.065325506,116.2798305,0,1,1,1,1,1,1,1,0,0,0,1,0,0.771917808,0,0.862166968,0.951154267,0.04852699,0.750570776,0.249429224,0.950673154,0.050897723,0.952564157,0,0.054419886
HighSolarTax_2030,2030,3,-38.96707652,56.66770078,-18.03646975,116.618523,134.3590176,16.49655931,125.7258495,129.9433437,2.94,60,2,45.43378918,-6.02E-07,34.15374562,40.09999998,47.73100015,1800,85.87019812,13.87271068,229.2184291,0.833057247,0.065325506,77.69131684,0,1,0,1,1,1,1,1,0,0,0,1,0,0.771461187,0,0.861946727,0.772336643,0.224746571,0.247945205,0.752054794,0.771366195,0.229828823,0.792237442,0,0.054419886
BaseCaseTax_2030,2030,3,-34.41676043,65.85214542,-83.09420916,79.57945346,70.13997508,-64.60893282,-32.67212343,-29.16016432,2.94,60,1,47.68705371,-1.02E-07,37.34200025,43.40000132,47.28000003,1800.000025,82.47529566,15.41570358,277.5773599,0.850542762,0.058925709,4.287829653,0,1,0,1,1,0,0,0,0,0,0,1,0,0.844947313,0,0.910794838,0.146339421,0.847416048,0.15216895,0.84783105,0.15390644,0.846143398,0.09317379,0,0.050118836
BaseCaseTax_2030,2030,3,-34.41676043,65.85214542,-69.61427883,91.68710234,83.22695577,-49.06523791,46.16787657,49.67983568,2.94,60,1.5,47.68705371,-1.02E-07,37.34200025,43.40000132,47.28000003,1800.000025,82.47529566,15.41570358,277.5773599,0.850542762,0.058925709,17.37481034,0,1,0,1,1,0,1,1,0,0,0,1,0,0.844947313,0,0.910794838,0.282104949,0.708253961,0.155593607,0.844406392,0.273039398,0.727255228,0.289817352,0,0.050118836
